iter	Passed	Remaining
455	876	1045
456	877	1042
457	878	1039
458	879	1036
459	880	1033
460	881	1030
461	882	1027
462	883	1024
463	884	1021
464	885	1018
465	886	1015
466	887	1012
467	887	1009
468	888	1006
469	890	1003
470	890	1000
471	891	997
472	892	994
473	893	991
474	894	988
475	894	985
476	895	982
477	896	979
478	897	976
479	898	973
480	899	970
481	899	967
482	900	964
483	901	961
484	902	958
485	903	955
486	904	953
487	905	950
488	906	947
489	907	944
490	908	941
491	908	938
492	909	935
493	910	932
494	911	929
495	912	926
496	912	923
497	913	921
498	914	918
499	915	915
500	916	912
501	917	909
502	918	907
503	919	904
504	920	901
505	920	899
506	921	896
507	922	893
508	923	890
509	924	887
510	925	885
511	925	882
512	926	879
513	927	876
514	928	874
515	929	871
516	929	868
517	930	866
518	932	863
519	932	861
520	933	858
521	934	855
522	935	853
523	936	850
524	936	847
525	937	845
526	938	842
527	939	839
528	940	837
529	941	834
530	941	831
531	942	829
532	943	826
533	944	824
534	945	821
535	946	819
536	947	816
537	948	814
538	948	811
539	949	809
540	950	806
541	951	803
542	952	801
543	953	798
544	953	796
545	954	793
546	955	791
547	956	788
548	957	786
549	957	783
550	958	781
551	960	779
552	961	776
553	962	774
554	962	772
555	963	769
556	964	767
557	965	764
558	966	762
559	966	759
560	967	757
561	968	754
562	969	752
563	970	749
564	970	747
565	971	745
566	973	743
567	974	740
568	975	738
569	976	736
570	977	734
571	978	731
572	979	729
573	979	727
574	980	725
575	982	723
576	983	721
577	984	718
578	985	716
579	986	714
580	987	712
581	988	709
582	989	707
583	990	705
584	991	703
585	992	700
586	992	698
587	993	696
588	994	694
589	995	691
590	996	689
591	997	687
592	998	685
593	999	682
594	999	680
595	1001	678
596	1002	676
597	1003	674
598	1004	672
599	1004	669
600	1005	667
601	1006	665
602	1007	663
603	1008	661
604	1009	658
605	1009	656
606	1010	654
607	1011	652
608	1012	649
609	1013	647
610	1013	645
611	1015	643
612	1016	641
613	1017	639
614	1017	637
615	1018	635
616	1019	632
617	1020	630
618	1021	628
619	1021	626
620	1022	624
621	1023	622
622	1024	619
623	1025	617
624	1026	615
625	1026	613
626	1027	611
627	1028	609
628	1030	607
629	1031	605
630	1031	603
631	1032	601
632	1033	599
633	1034	597
634	1035	595
635	1035	592
636	1036	590
637	1037	588
638	1038	586
639	1039	584
640	1039	582
641	1040	580
642	1041	578
643	1042	576
644	1044	574
645	1044	572
646	1045	570
647	1046	568
648	1047	566
649	1048	564
650	1049	562
651	1049	560
652	1050	558
653	1051	556
654	1052	554
655	1053	552
656	1053	550
657	1054	548
658	1055	546
659	1057	544
660	1058	542
661	1059	540
662	1060	538
663	1060	536
664	1061	534
665	1062	532
666	1063	530
667	1064	528
668	1065	527
669	1066	525
670	1066	523
671	1067	521
672	1068	519
673	1069	517
674	1070	515
675	1071	513
676	1072	511
677	1073	509
678	1074	508
679	1075	506
680	1076	504
681	1077	502
682	1078	500
683	1079	498
684	1081	497
685	1082	495
686	1082	493
687	1083	491
688	1085	489
689	1086	487
690	1086	486
691	1087	484
692	1088	482
693	1089	480
694	1090	478
695	1091	476
696	1092	474
697	1093	473
698	1094	471
699	1095	469
700	1095	467
701	1096	465
702	1097	463
703	1099	462
704	1100	460
705	1101	458
706	1102	456
707	1103	455
708	1104	453
709	1105	451
710	1105	449
711	1106	447
712	1107	445
713	1108	443
714	1109	442
715	1110	440
716	1111	438
717	1111	436
718	1113	435
719	1113	433
720	1114	431
721	1115	429
722	1116	427
723	1117	425
724	1118	424
725	1119	422
726	1119	420
727	1120	418
728	1121	416
729	1122	415
730	1123	413
731	1124	411
732	1124	409
733	1125	408
734	1127	406
735	1127	404
736	1128	402
737	1129	401
738	1130	399
739	1131	397
740	1132	395
741	1132	393
742	1133	392
743	1134	390
744	1135	388
745	1136	386
746	1137	385
747	1138	383
748	1138	381
749	1139	379
750	1141	378
751	1142	376
752	1143	375
753	1144	373
754	1145	371
755	1146	369
756	1147	368
757	1148	366
758	1148	364
759	1149	363
760	1150	361
761	1151	359
762	1152	358
763	1153	356
764	1155	354
765	1155	353
766	1156	351
767	1157	349
768	1158	348
769	1159	346
770	1160	344
771	1161	342
772	1162	341
773	1163	339
774	1164	337
775	1164	336
776	1165	334
777	1166	332
778	1167	331
779	1169	329
780	1170	328
781	1171	326
782	1172	324
783	1173	323
784	1174	321
785	1175	320
786	1176	318
787	1178	316
788	1179	315
789	1180	313
790	1181	312
791	1182	310
792	1183	308
793	1184	307
794	1185	305
795	1185	303
796	1186	302
797	1187	300
798	1188	298
799	1189	297
800	1190	295
801	1191	294
802	1191	292
803	1192	290
804	1193	289
805	1194	287
806	1195	285
807	1196	284
808	1197	282
809	1198	281
810	1199	279
811	1200	278
812	1201	276
813	1202	274
814	1203	273
815	1204	271
816	1205	270
817	1206	268
818	1208	266
819	1209	265
820	1210	264
821	1212	262
822	1213	260
823	1214	259
824	1215	257
825	1216	256
826	1217	254
827	1218	253
828	1219	251
829	1221	250
830	1222	248
831	1223	247
832	1225	245
833	1226	244
834	1227	242
835	1229	241
836	1230	239
837	1231	238
838	1232	236
839	1233	234
840	1234	233
841	1235	231
842	1236	230
843	1237	228
844	1239	227
845	1240	225
846	1241	224
847	1242	222
848	1243	221
849	1244	219
850	1246	218
851	1247	216
852	1248	215
853	1249	213
854	1250	212
855	1252	210
856	1253	209
857	1254	207
858	1255	206
859	1256	204
860	1257	203
861	1258	201
862	1259	199
863	1260	198
864	1261	196
865	1262	195
866	1263	193
867	1263	192
868	1264	190
869	1265	189
870	1267	187
871	1268	186
872	1269	184
873	1270	183
874	1271	181
875	1272	180
876	1274	178
877	1275	177
878	1276	175
879	1277	174
880	1279	172
881	1280	171
882	1281	169
883	1281	168
884	1282	166
885	1283	165
886	1284	163
887	1285	162
888	1286	160
889	1287	159
890	1288	157
891	1289	156
892	1290	154
893	1291	153
894	1292	151
895	1294	150
896	1295	148
897	1297	147
898	1298	145
899	1299	144
900	1300	142
901	1301	141
902	1303	139
903	1304	138
904	1307	137
905	1308	135
906	1309	134
907	1310	132
908	1312	131
909	1313	129
910	1314	128
911	1315	126
912	1316	125
913	1317	123
914	1318	122
915	1321	121
916	1322	119
917	1324	118
918	1325	116
919	1326	115
920	1328	113
921	1329	112
922	1330	110
923	1331	109
924	1333	108
925	1334	106
926	1335	105
927	1336	103
928	1338	102
929	1339	100
930	1341	99
931	1343	97
932	1344	96
933	1345	95
934	1346	93
935	1347	92
936	1350	90
937	1352	89
938	1353	87
939	1355	86
940	1357	85
941	1358	83
942	1359	82
943	1360	80
944	1361	79
945	1363	77
946	1365	76
947	1366	74
948	1368	73
949	1369	72
950	1370	70
951	1371	69
952	1372	67
953	1373	66
954	1374	64
955	1375	63
956	1376	61
957	1380	60
958	1381	59
959	1383	57
960	1384	56
961	1385	54
962	1386	53
963	1388	51
964	1389	50
965	1390	48
966	1391	47
967	1393	46
968	1395	44
969	1397	43
970	1398	41
971	1399	40
972	1400	38
973	1403	37
974	1406	36
975	1408	34
976	1410	33
977	1411	31
978	1413	30
979	1414	28
980	1415	27
981	1416	25
982	1417	24
983	1418	23
984	1419	21
985	1421	20
986	1423	18
987	1424	17
988	1426	15
989	1427	14
990	1428	12
991	1429	11
992	1430	10
993	1432	8
994	1433	7
995	1435	5
996	1436	4
997	1439	2
998	1440	1
999	1441	0
